file_id	image_path	segmented_path	species	source	Phase

62091	dataset/images/lab/maclura_pomifera/pi2775-08-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-08-4.png	Maclura pomifera	lab	Adult

62092	dataset/images/lab/maclura_pomifera/pi2775-09-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-09-1.png	Maclura pomifera	lab	Adult

62093	dataset/images/lab/maclura_pomifera/pi2775-09-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-09-2.png	Maclura pomifera	lab	Adult

62094	dataset/images/lab/maclura_pomifera/pi2775-09-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-09-3.png	Maclura pomifera	lab	Adult

62095	dataset/images/lab/maclura_pomifera/pi2775-09-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-09-4.png	Maclura pomifera	lab	Adult

62096	dataset/images/lab/maclura_pomifera/pi2775-10-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-10-1.png	Maclura pomifera	lab	Adult

62097	dataset/images/lab/maclura_pomifera/pi2775-10-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-10-2.png	Maclura pomifera	lab	Adult

62098	dataset/images/lab/maclura_pomifera/pi2775-10-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-10-3.png	Maclura pomifera	lab	Adult

62099	dataset/images/lab/maclura_pomifera/pi2775-10-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-10-4.png	Maclura pomifera	lab	Adult

62100	dataset/images/lab/maclura_pomifera/pi2776-01-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-01-1.png	Maclura pomifera	lab	Adult

62101	dataset/images/lab/maclura_pomifera/pi2776-01-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-01-2.png	Maclura pomifera	lab	Adult

62102	dataset/images/lab/maclura_pomifera/pi2776-01-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-01-3.png	Maclura pomifera	lab	Adult

62103	dataset/images/lab/maclura_pomifera/pi2776-01-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-01-4.png	Maclura pomifera	lab	Adult

62104	dataset/images/lab/maclura_pomifera/pi2776-02-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-02-1.png	Maclura pomifera	lab	Adult

62105	dataset/images/lab/maclura_pomifera/pi2776-02-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-02-2.png	Maclura pomifera	lab	Adult

62106	dataset/images/lab/maclura_pomifera/pi2776-02-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-02-3.png	Maclura pomifera	lab	Adult

62107	dataset/images/lab/maclura_pomifera/pi2776-02-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-02-4.png	Maclura pomifera	lab	Adult

62108	dataset/images/lab/maclura_pomifera/pi2776-03-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-03-1.png	Maclura pomifera	lab	Adult

62109	dataset/images/lab/maclura_pomifera/pi2776-03-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-03-2.png	Maclura pomifera	lab	Adult

62110	dataset/images/lab/maclura_pomifera/pi2776-03-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-03-3.png	Maclura pomifera	lab	Adult

62111	dataset/images/lab/maclura_pomifera/pi2776-03-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-03-4.png	Maclura pomifera	lab	Adult

62112	dataset/images/lab/maclura_pomifera/pi2776-04-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-04-1.png	Maclura pomifera	lab	Adult

62113	dataset/images/lab/maclura_pomifera/pi2776-04-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-04-2.png	Maclura pomifera	lab	Adult

62114	dataset/images/lab/maclura_pomifera/pi2776-04-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-04-3.png	Maclura pomifera	lab	Adult

62115	dataset/images/lab/maclura_pomifera/pi2776-04-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-04-4.png	Maclura pomifera	lab	Adult

62116	dataset/images/lab/maclura_pomifera/pi2776-05-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-05-1.png	Maclura pomifera	lab	Adult

62117	dataset/images/lab/maclura_pomifera/pi2776-05-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-05-2.png	Maclura pomifera	lab	Adult

62118	dataset/images/lab/maclura_pomifera/pi2776-05-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-05-3.png	Maclura pomifera	lab	Adult

62119	dataset/images/lab/maclura_pomifera/pi2776-05-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-05-4.png	Maclura pomifera	lab	Adult

62120	dataset/images/lab/maclura_pomifera/pi2776-06-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-06-1.png	Maclura pomifera	lab	Adult

62121	dataset/images/lab/maclura_pomifera/pi2776-06-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-06-2.png	Maclura pomifera	lab	Adult

62122	dataset/images/lab/maclura_pomifera/pi2776-06-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-06-3.png	Maclura pomifera	lab	Adult

62123	dataset/images/lab/maclura_pomifera/pi2776-06-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-06-4.png	Maclura pomifera	lab	Adult

62124	dataset/images/lab/maclura_pomifera/pi2776-07-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-07-1.png	Maclura pomifera	lab	Adult

62125	dataset/images/lab/maclura_pomifera/pi2776-07-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-07-2.png	Maclura pomifera	lab	Adult

62126	dataset/images/lab/maclura_pomifera/pi2776-07-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-07-3.png	Maclura pomifera	lab	Adult

62127	dataset/images/lab/maclura_pomifera/pi2776-07-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-07-4.png	Maclura pomifera	lab	Adult

62128	dataset/images/lab/maclura_pomifera/pi2776-08-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-08-1.png	Maclura pomifera	lab	Adult

62129	dataset/images/lab/maclura_pomifera/pi2776-08-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-08-2.png	Maclura pomifera	lab	Adult

62130	dataset/images/lab/maclura_pomifera/pi2776-08-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-08-3.png	Maclura pomifera	lab	Adult

62131	dataset/images/lab/maclura_pomifera/pi2776-08-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-08-4.png	Maclura pomifera	lab	Adult

62132	dataset/images/lab/maclura_pomifera/pi2776-09-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-09-1.png	Maclura pomifera	lab	Adult
62133	dataset/images/lab/maclura_pomifera/pi2776-09-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-09-2.png	Maclura pomifera	lab	Adult

62134	dataset/images/lab/maclura_pomifera/pi2776-09-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-09-3.png	Maclura pomifera	lab	Adult

62135	dataset/images/lab/maclura_pomifera/pi2776-09-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-09-4.png	Maclura pomifera	lab	Adult

62136	dataset/images/lab/maclura_pomifera/pi2776-10-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-10-1.png	Maclura pomifera	lab	Adult

62137	dataset/images/lab/maclura_pomifera/pi2776-10-2.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-10-2.png	Maclura pomifera	lab	Adult

62138	dataset/images/lab/maclura_pomifera/pi2776-10-3.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-10-3.png	Maclura pomifera	lab	Adult

62139	dataset/images/lab/maclura_pomifera/pi2776-10-4.jpg	dataset/segmented/lab/maclura_pomifera/pi2776-10-4.png	Maclura pomifera	lab	Adult

62159	dataset/images/lab/maclura_pomifera/pi2235-01-1-828.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-01-1-828.png	Maclura pomifera	lab	Young

62162	dataset/images/lab/maclura_pomifera/pi2235-01-2-678.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-01-2-678.png	Maclura pomifera	lab	Young

62164	dataset/images/lab/maclura_pomifera/pi2235-01-3-317.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-01-3-317.png	Maclura pomifera	lab	Young

62165	dataset/images/lab/maclura_pomifera/pi2235-01-4-864.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-01-4-864.png	Maclura pomifera	lab	Young

62167	dataset/images/lab/maclura_pomifera/pi2235-02-1-188.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-02-1-188.png	Maclura pomifera	lab	Vegetative

62170	dataset/images/lab/maclura_pomifera/pi2235-02-2-378.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-02-2-378.png	Maclura pomifera	lab	Vegetative

62172	dataset/images/lab/maclura_pomifera/pi2235-02-3-860.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-02-3-860.png	Maclura pomifera	lab	Vegetative

62173	dataset/images/lab/maclura_pomifera/pi2235-02-4-768.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-02-4-768.png	Maclura pomifera	lab	Vegetative

62175	dataset/images/lab/maclura_pomifera/pi2235-03-1-272.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-03-1-272.png	Maclura pomifera	lab	Vegetative

62177	dataset/images/lab/maclura_pomifera/pi2235-03-2-170.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-03-2-170.png	Maclura pomifera	lab	Vegetative

62179	dataset/images/lab/maclura_pomifera/pi2235-03-3-142.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-03-3-142.png	Maclura pomifera	lab	Vegetative

62181	dataset/images/lab/maclura_pomifera/pi2235-03-4-689.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-03-4-689.png	Maclura pomifera	lab	Vegetative

62182	dataset/images/lab/maclura_pomifera/pi2235-04-1-035.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-04-1-035.png	Maclura pomifera	lab	Vegetative

62186	dataset/images/lab/maclura_pomifera/pi2235-04-2-364.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-04-2-364.png	Maclura pomifera	lab	Vegetative

62187	dataset/images/lab/maclura_pomifera/pi2235-04-3-054.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-04-3-054.png	Maclura pomifera	lab	Vegetative

62189	dataset/images/lab/maclura_pomifera/pi2235-04-4-659.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-04-4-659.png	Maclura pomifera	lab	Vegetative

62191	dataset/images/lab/maclura_pomifera/pi2235-05-1-437.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-05-1-437.png	Maclura pomifera	lab	Vegetative

62192	dataset/images/lab/maclura_pomifera/pi2235-05-2-048.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-05-2-048.png	Maclura pomifera	lab	Vegetative

62194	dataset/images/lab/maclura_pomifera/pi2235-05-3-505.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-05-3-505.png	Maclura pomifera	lab	Vegetative

62195	dataset/images/lab/maclura_pomifera/pi2235-05-4-554.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-05-4-554.png	Maclura pomifera	lab	Vegetative

62198	dataset/images/lab/maclura_pomifera/pi2235-06-1-837.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-06-1-837.png	Maclura pomifera	lab	Young

62200	dataset/images/lab/maclura_pomifera/pi2235-06-2-631.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-06-2-631.png	Maclura pomifera	lab	Young

62201	dataset/images/lab/maclura_pomifera/pi2235-06-3-852.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-06-3-852.png	Maclura pomifera	lab	Young

62203	dataset/images/lab/maclura_pomifera/pi2235-06-4-706.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-06-4-706.png	Maclura pomifera	lab	Young

62206	dataset/images/lab/maclura_pomifera/pi2235-07-1-065.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-07-1-065.png	Maclura pomifera	lab	Young

62208	dataset/images/lab/maclura_pomifera/pi2235-07-2-519.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-07-2-519.png	Maclura pomifera	lab	Young

62209	dataset/images/lab/maclura_pomifera/pi2235-07-3-676.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-07-3-676.png	Maclura pomifera	lab	Young

62211	dataset/images/lab/maclura_pomifera/pi2235-07-4-471.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-07-4-471.png	Maclura pomifera	lab	Young

62214	dataset/images/lab/maclura_pomifera/pi2235-08-1-730.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-08-1-730.png	Maclura pomifera	lab	Young

62216	dataset/images/lab/maclura_pomifera/pi2235-08-2-165.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-08-2-165.png	Maclura pomifera	lab	Young

62217	dataset/images/lab/maclura_pomifera/pi2235-08-3-662.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-08-3-662.png	Maclura pomifera	lab	Young

62219	dataset/images/lab/maclura_pomifera/pi2235-08-4-565.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-08-4-565.png	Maclura pomifera	lab	Young

62223	dataset/images/lab/maclura_pomifera/pi2235-09-1-826.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-09-1-826.png	Maclura pomifera	lab	Young

62225	dataset/images/lab/maclura_pomifera/pi2235-09-2-671.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-09-2-671.png	Maclura pomifera	lab	Young

62226	dataset/images/lab/maclura_pomifera/pi2235-09-3-024.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-09-3-024.png	Maclura pomifera	lab	Young

62227	dataset/images/lab/maclura_pomifera/pi2235-09-4-478.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-09-4-478.png	Maclura pomifera	lab	Young

62230	dataset/images/lab/maclura_pomifera/pi2235-10-1-466.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-10-1-466.png	Maclura pomifera	lab	Vegetative

62233	dataset/images/lab/maclura_pomifera/pi2235-10-2-314.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-10-2-314.png	Maclura pomifera	lab	Vegetative

62234	dataset/images/lab/maclura_pomifera/pi2235-10-3-626.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-10-3-626.png	Maclura pomifera	lab	Vegetative

62235	dataset/images/lab/maclura_pomifera/pi2235-10-4-920.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-10-4-920.png	Maclura pomifera	lab	Vegetative

62239	dataset/images/lab/maclura_pomifera/pi2235-11-1-006.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-11-1-006.png	Maclura pomifera	lab	Young

62241	dataset/images/lab/maclura_pomifera/pi2235-11-2-320.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-11-2-320.png	Maclura pomifera	lab	Young

62242	dataset/images/lab/maclura_pomifera/pi2235-11-3-892.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-11-3-892.png	Maclura pomifera	lab	Young

62243	dataset/images/lab/maclura_pomifera/pi2235-11-4-308.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-11-4-308.png	Maclura pomifera	lab	Young

62246	dataset/images/lab/maclura_pomifera/pi2235-12-1-606.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-12-1-606.png	Maclura pomifera	lab	Young

62248	dataset/images/lab/maclura_pomifera/pi2235-12-2-835.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-12-2-835.png	Maclura pomifera	lab	Vegetative

62250	dataset/images/lab/maclura_pomifera/pi2235-12-3-995.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-12-3-995.png	Maclura pomifera	lab	Young

62251	dataset/images/lab/maclura_pomifera/pi2235-12-4-431.jpg	dataset/segmented/lab/maclura_pomifera/pi2235-12-4-431.png	Maclura pomifera	lab	Vegetative

62254	dataset/images/lab/maclura_pomifera/pi2719-01-1-576.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-01-1-576.png	Maclura pomifera	lab	Young

62256	dataset/images/lab/maclura_pomifera/pi2719-01-2-700.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-01-2-700.png	Maclura pomifera	lab	Young

62258	dataset/images/lab/maclura_pomifera/pi2719-01-3-219.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-01-3-219.png	Maclura pomifera	lab	Young

62259	dataset/images/lab/maclura_pomifera/pi2719-01-4-868.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-01-4-868.png	Maclura pomifera	lab	Young

62262	dataset/images/lab/maclura_pomifera/pi2719-02-1-321.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-02-1-321.png	Maclura pomifera	lab	Vegetative

62264	dataset/images/lab/maclura_pomifera/pi2719-02-2-933.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-02-2-933.png	Maclura pomifera	lab	Vegetative

62266	dataset/images/lab/maclura_pomifera/pi2719-02-3-659.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-02-3-659.png	Maclura pomifera	lab	Vegetative

62267	dataset/images/lab/maclura_pomifera/pi2719-02-4-618.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-02-4-618.png	Maclura pomifera	lab	Vegetative

62270	dataset/images/lab/maclura_pomifera/pi2719-03-1-295.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-03-1-295.png	Maclura pomifera	lab	Young

62272	dataset/images/lab/maclura_pomifera/pi2719-03-2-956.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-03-2-956.png	Maclura pomifera	lab	Young

62273	dataset/images/lab/maclura_pomifera/pi2719-03-3-357.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-03-3-357.png	Maclura pomifera	lab	Young

62275	dataset/images/lab/maclura_pomifera/pi2719-03-4-890.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-03-4-890.png	Maclura pomifera	lab	Young

62277	dataset/images/lab/maclura_pomifera/pi2719-04-1-522.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-04-1-522.png	Maclura pomifera	lab	Young

62280	dataset/images/lab/maclura_pomifera/pi2719-04-2-867.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-04-2-867.png	Maclura pomifera	lab	Young

62281	dataset/images/lab/maclura_pomifera/pi2719-04-3-673.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-04-3-673.png	Maclura pomifera	lab	Young

62282	dataset/images/lab/maclura_pomifera/pi2719-04-4-679.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-04-4-679.png	Maclura pomifera	lab	Young

62284	dataset/images/lab/maclura_pomifera/pi2719-05-1-248.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-05-1-248.png	Maclura pomifera	lab	Vegetative

62287	dataset/images/lab/maclura_pomifera/pi2719-05-2-628.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-05-2-628.png	Maclura pomifera	lab	Vegetative

62289	dataset/images/lab/maclura_pomifera/pi2719-05-3-263.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-05-3-263.png	Maclura pomifera	lab	Vegetative

62290	dataset/images/lab/maclura_pomifera/pi2719-05-4-654.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-05-4-654.png	Maclura pomifera	lab	Vegetative

62292	dataset/images/lab/maclura_pomifera/pi2719-06-1-831.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-06-1-831.png	Maclura pomifera	lab	Vegetative

62295	dataset/images/lab/maclura_pomifera/pi2719-06-2-452.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-06-2-452.png	Maclura pomifera	lab	Vegetative

62296	dataset/images/lab/maclura_pomifera/pi2719-06-3-658.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-06-3-658.png	Maclura pomifera	lab	Vegetative

62298	dataset/images/lab/maclura_pomifera/pi2719-06-4-506.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-06-4-506.png	Maclura pomifera	lab	Vegetative

62300	dataset/images/lab/maclura_pomifera/pi2719-07-1-087.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-07-1-087.png	Maclura pomifera	lab	Vegetative

62302	dataset/images/lab/maclura_pomifera/pi2719-07-2-360.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-07-2-360.png	Maclura pomifera	lab	Vegetative

62304	dataset/images/lab/maclura_pomifera/pi2719-07-3-891.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-07-3-891.png	Maclura pomifera	lab	Vegetative

62306	dataset/images/lab/maclura_pomifera/pi2719-07-4-217.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-07-4-217.png	Maclura pomifera	lab	Vegetative

62307	dataset/images/lab/maclura_pomifera/pi2719-08-1-049.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-08-1-049.png	Maclura pomifera	lab	Vegetative

62309	dataset/images/lab/maclura_pomifera/pi2719-08-2-347.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-08-2-347.png	Maclura pomifera	lab	Vegetative

62311	dataset/images/lab/maclura_pomifera/pi2719-08-3-736.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-08-3-736.png	Maclura pomifera	lab	Vegetative

62313	dataset/images/lab/maclura_pomifera/pi2719-08-4-844.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-08-4-844.png	Maclura pomifera	lab	Vegetative

62315	dataset/images/lab/maclura_pomifera/pi2719-09-1-362.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-09-1-362.png	Maclura pomifera	lab	Young

62317	dataset/images/lab/maclura_pomifera/pi2719-09-2-566.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-09-2-566.png	Maclura pomifera	lab	Young

62319	dataset/images/lab/maclura_pomifera/pi2719-09-3-911.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-09-3-911.png	Maclura pomifera	lab	Young

62321	dataset/images/lab/maclura_pomifera/pi2719-09-4-726.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-09-4-726.png	Maclura pomifera	lab	Young

62323	dataset/images/lab/maclura_pomifera/pi2719-10-1-951.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-10-1-951.png	Maclura pomifera	lab	Vegetative

62325	dataset/images/lab/maclura_pomifera/pi2719-10-2-802.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-10-2-802.png	Maclura pomifera	lab	Vegetative

62327	dataset/images/lab/maclura_pomifera/pi2719-10-3-061.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-10-3-061.png	Maclura pomifera	lab	Vegetative

62330	dataset/images/lab/maclura_pomifera/pi2719-10-4-388.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-10-4-388.png	Maclura pomifera	lab	Vegetative

62332	dataset/images/lab/maclura_pomifera/pi2719-11-1-149.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-11-1-149.png	Maclura pomifera	lab	Vegetative

62334	dataset/images/lab/maclura_pomifera/pi2719-11-2-899.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-11-2-899.png	Maclura pomifera	lab	Vegetative

62336	dataset/images/lab/maclura_pomifera/pi2719-11-3-230.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-11-3-230.png	Maclura pomifera	lab	Vegetative

62338	dataset/images/lab/maclura_pomifera/pi2719-11-4-136.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-11-4-136.png	Maclura pomifera	lab	Vegetative

62340	dataset/images/lab/maclura_pomifera/pi2719-12-1-935.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-12-1-935.png	Maclura pomifera	lab	Young

62341	dataset/images/lab/maclura_pomifera/pi2719-12-2-450.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-12-2-450.png	Maclura pomifera	lab	Young

62344	dataset/images/lab/maclura_pomifera/pi2719-12-3-110.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-12-3-110.png	Maclura pomifera	lab	Young

62346	dataset/images/lab/maclura_pomifera/pi2719-12-4-177.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-12-4-177.png	Maclura pomifera	lab	Young

62347	dataset/images/lab/maclura_pomifera/pi2774-01-1-129.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-01-1-129.png	Maclura pomifera	lab	Vegetative

62349	dataset/images/lab/maclura_pomifera/pi2774-01-2-347.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-01-2-347.png	Maclura pomifera	lab	Vegetative

62351	dataset/images/lab/maclura_pomifera/pi2774-01-3-669.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-01-3-669.png	Maclura pomifera	lab	Vegetative

62353	dataset/images/lab/maclura_pomifera/pi2774-01-4-852.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-01-4-852.png	Maclura pomifera	lab	Vegetative

62355	dataset/images/lab/maclura_pomifera/pi2774-02-1-769.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-02-1-769.png	Maclura pomifera	lab	Vegetative

62357	dataset/images/lab/maclura_pomifera/pi2774-02-2-150.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-02-2-150.png	Maclura pomifera	lab	Vegetative
62359	dataset/images/lab/maclura_pomifera/pi2774-02-3-692.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-02-3-692.png	Maclura pomifera	lab	Vegetative

62362	dataset/images/lab/maclura_pomifera/pi2774-02-4-837.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-02-4-837.png	Maclura pomifera	lab	Vegetative

62364	dataset/images/lab/maclura_pomifera/pi2774-03-1-838.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-03-1-838.png	Maclura pomifera	lab	Adult

62366	dataset/images/lab/maclura_pomifera/pi2774-03-2-129.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-03-2-129.png	Maclura pomifera	lab	Adult

62368	dataset/images/lab/maclura_pomifera/pi2774-03-3-058.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-03-3-058.png	Maclura pomifera	lab	Adult

62370	dataset/images/lab/maclura_pomifera/pi2774-03-4-338.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-03-4-338.png	Maclura pomifera	lab	Adult

62372	dataset/images/lab/maclura_pomifera/pi2774-04-1-831.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-04-1-831.png	Maclura pomifera	lab	Adult

62374	dataset/images/lab/maclura_pomifera/pi2774-04-2-025.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-04-2-025.png	Maclura pomifera	lab	Adult

62375	dataset/images/lab/maclura_pomifera/pi2774-04-3-212.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-04-3-212.png	Maclura pomifera	lab	Adult

62377	dataset/images/lab/maclura_pomifera/pi2774-04-4-637.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-04-4-637.png	Maclura pomifera	lab	Adult

62379	dataset/images/lab/maclura_pomifera/pi2774-05-1-486.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-05-1-486.png	Maclura pomifera	lab	Adult

62381	dataset/images/lab/maclura_pomifera/pi2774-05-2-354.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-05-2-354.png	Maclura pomifera	lab	Adult

62383	dataset/images/lab/maclura_pomifera/pi2774-05-3-016.jpg	dataset/segmented/lab/maclura_pomifera/pi2774-05-3-016.png	Maclura pomifera	lab	Adult

